row,col,ch,ro,co,koo,p,i,j,out,ref,diff,match
13,3,30,1,0,1,6,3,14,722066,716380,5686,0
13,3,31,1,0,1,6,3,15,757078,772379,-15301,0
13,4,16,1,0,1,6,4,0,700212,695597,4615,0
13,4,17,1,0,1,6,4,1,731490,740280,-8790,0
13,4,18,1,0,1,6,4,2,756006,719622,36384,0
13,4,19,1,0,1,6,4,3,742383,753267,-10884,0
13,4,20,1,0,1,6,4,4,694220,729187,-34967,0
13,4,21,1,0,1,6,4,5,760006,745695,14311,0
13,4,22,1,0,1,6,4,6,727337,751827,-24490,0
13,4,23,1,0,1,6,4,7,747108,761180,-14072,0
13,4,24,1,0,1,6,4,8,745319,718805,26514,0
13,4,25,1,0,1,6,4,9,730037,746377,-16340,0
13,4,26,1,0,1,6,4,10,752698,748798,3900,0
13,4,27,1,0,1,6,4,11,771929,754883,17046,0
13,4,28,1,0,1,6,4,12,728201,701783,26418,0
13,4,29,1,0,1,6,4,13,755014,778946,-23932,0
13,4,30,1,0,1,6,4,14,714239,711791,2448,0
13,4,31,1,0,1,6,4,15,725396,739266,-13870,0
13,5,16,1,0,1,6,5,0,712941,698081,14860,0
13,5,17,1,0,1,6,5,1,772876,732141,40735,0
13,5,18,1,0,1,6,5,2,740162,713229,26933,0
13,5,19,1,0,1,6,5,3,769216,772620,-3404,0
13,5,20,1,0,1,6,5,4,725300,721794,3506,0
13,5,21,1,0,1,6,5,5,750496,766953,-16457,0
13,5,22,1,0,1,6,5,6,774241,741871,32370,0
13,5,23,1,0,1,6,5,7,778210,790071,-11861,0
13,5,24,1,0,1,6,5,8,755667,755569,98,0
13,5,25,1,0,1,6,5,9,753917,736040,17877,0
13,5,26,1,0,1,6,5,10,756661,778420,-21759,0
13,5,27,1,0,1,6,5,11,774800,768394,6406,0
13,5,28,1,0,1,6,5,12,717093,764970,-47877,0
13,5,29,1,0,1,6,5,13,787522,782086,5436,0
13,5,30,1,0,1,6,5,14,715050,686290,28760,0
13,5,31,1,0,1,6,5,15,745158,758579,-13421,0
13,6,16,1,0,1,6,6,0,698820,712593,-13773,0
13,6,17,1,0,1,6,6,1,737851,725989,11862,0
13,6,18,1,0,1,6,6,2,726946,716461,10485,0
13,6,19,1,0,1,6,6,3,762505,751918,10587,0
13,6,20,1,0,1,6,6,4,699657,732402,-32745,0
13,6,21,1,0,1,6,6,5,754568,755492,-924,0
13,6,22,1,0,1,6,6,6,735585,729238,6347,0
13,6,23,1,0,1,6,6,7,764127,708649,55478,0
13,6,24,1,0,1,6,6,8,709407,731081,-21674,0
13,6,25,1,0,1,6,6,9,725730,740571,-14841,0
13,6,26,1,0,1,6,6,10,747130,776066,-28936,0
13,6,27,1,0,1,6,6,11,772155,752052,20103,0
13,6,28,1,0,1,6,6,12,762951,717071,45880,0
13,6,29,1,0,1,6,6,13,756265,749661,6604,0
13,6,30,1,0,1,6,6,14,701167,694740,6427,0
13,6,31,1,0,1,6,6,15,735226,747552,-12326,0
7,7,0,1,1,0,0,0,0,740701,740701,0,1
7,7,1,1,1,0,0,0,1,750474,750474,0,1
7,7,2,1,1,0,0,0,2,727818,727818,0,1
7,7,3,1,1,0,0,0,3,703353,703353,0,1
7,7,4,1,1,0,0,0,4,732619,732619,0,1
7,7,5,1,1,0,0,0,5,704840,704840,0,1
7,7,6,1,1,0,0,0,6,670191,670191,0,1
7,7,7,1,1,0,0,0,7,772991,772991,0,1
7,7,8,1,1,0,0,0,8,727275,727275,0,1
7,7,9,1,1,0,0,0,9,703726,703726,0,1
7,7,10,1,1,0,0,0,10,750752,750752,0,1
7,7,11,1,1,0,0,0,11,683854,683854,0,1
7,7,12,1,1,0,0,0,12,734801,734801,0,1
7,7,13,1,1,0,0,0,13,709471,709471,0,1
7,7,14,1,1,0,0,0,14,698687,698687,0,1
7,7,15,1,1,0,0,0,15,748036,748036,0,1
7,8,0,1,1,0,0,1,0,767363,767363,0,1
7,8,1,1,1,0,0,1,1,750421,750421,0,1
7,8,2,1,1,0,0,1,2,763148,763148,0,1
7,8,3,1,1,0,0,1,3,755186,755186,0,1
7,8,4,1,1,0,0,1,4,783791,783791,0,1
7,8,5,1,1,0,0,1,5,738096,738096,0,1
7,8,6,1,1,0,0,1,6,715645,715645,0,1
7,8,7,1,1,0,0,1,7,784780,784780,0,1
7,8,8,1,1,0,0,1,8,753157,753157,0,1
7,8,9,1,1,0,0,1,9,737797,737797,0,1
7,8,10,1,1,0,0,1,10,753102,753102,0,1
7,8,11,1,1,0,0,1,11,703889,703889,0,1
7,8,12,1,1,0,0,1,12,782796,782796,0,1
7,8,13,1,1,0,0,1,13,764519,764519,0,1
7,8,14,1,1,0,0,1,14,726050,726050,0,1
7,8,15,1,1,0,0,1,15,754770,754770,0,1
7,9,0,1,1,0,0,2,0,778788,778788,0,1
7,9,1,1,1,0,0,2,1,759201,759201,0,1
7,9,2,1,1,0,0,2,2,756336,756336,0,1
7,9,3,1,1,0,0,2,3,740425,740425,0,1
7,9,4,1,1,0,0,2,4,756681,756681,0,1
7,9,5,1,1,0,0,2,5,753720,753720,0,1
7,9,6,1,1,0,0,2,6,700226,700226,0,1
7,9,7,1,1,0,0,2,7,820877,820877,0,1
7,9,8,1,1,0,0,2,8,790950,790950,0,1
7,9,9,1,1,0,0,2,9,754734,754734,0,1
7,9,10,1,1,0,0,2,10,775141,775141,0,1
7,9,11,1,1,0,0,2,11,711966,711966,0,1
7,9,12,1,1,0,0,2,12,761715,761715,0,1
7,9,13,1,1,0,0,2,13,726742,726742,0,1
7,9,14,1,1,0,0,2,14,762734,762734,0,1
7,9,15,1,1,0,0,2,15,783032,783032,0,1
7,10,0,1,1,0,0,3,0,750356,750356,0,1
7,10,1,1,1,0,0,3,1,703965,703965,0,1
7,10,2,1,1,0,0,3,2,719660,719660,0,1
7,10,3,1,1,0,0,3,3,718876,718876,0,1
7,10,4,1,1,0,0,3,4,761624,761624,0,1
7,10,5,1,1,0,0,3,5,704244,704244,0,1
7,10,6,1,1,0,0,3,6,652240,652240,0,1
7,10,7,1,1,0,0,3,7,724133,724133,0,1
7,10,8,1,1,0,0,3,8,711536,711536,0,1
7,10,9,1,1,0,0,3,9,700516,700516,0,1
7,10,10,1,1,0,0,3,10,720169,720169,0,1
7,10,11,1,1,0,0,3,11,686930,686930,0,1
7,10,12,1,1,0,0,3,12,712654,712654,0,1
7,10,13,1,1,0,0,3,13,730801,730801,0,1
7,10,14,1,1,0,0,3,14,707816,707816,0,1
7,10,15,1,1,0,0,3,15,702017,702017,0,1
7,11,0,1,1,0,0,4,0,715631,715631,0,1
7,11,1,1,1,0,0,4,1,741584,741584,0,1
7,11,2,1,1,0,0,4,2,727383,727383,0,1
7,11,3,1,1,0,0,4,3,698619,698619,0,1
7,11,4,1,1,0,0,4,4,709857,709857,0,1
7,11,5,1,1,0,0,4,5,700190,700190,0,1
7,11,6,1,1,0,0,4,6,661308,661308,0,1
7,11,7,1,1,0,0,4,7,719646,719646,0,1
7,11,8,1,1,0,0,4,8,696321,696321,0,1
7,11,9,1,1,0,0,4,9,680929,680929,0,1
7,11,10,1,1,0,0,4,10,691104,691104,0,1
7,11,11,1,1,0,0,4,11,669154,669154,0,1
7,11,12,1,1,0,0,4,12,693709,693709,0,1
7,11,13,1,1,0,0,4,13,679935,679935,0,1
7,11,14,1,1,0,0,4,14,666138,666138,0,1
7,11,15,1,1,0,0,4,15,688252,688252,0,1
7,12,0,1,1,0,0,5,0,704672,704672,0,1
7,12,1,1,1,0,0,5,1,705067,705067,0,1
7,12,2,1,1,0,0,5,2,700198,700198,0,1
7,12,3,1,1,0,0,5,3,695546,695546,0,1
7,12,4,1,1,0,0,5,4,719767,719767,0,1
7,12,5,1,1,0,0,5,5,683631,683631,0,1
7,12,6,1,1,0,0,5,6,658323,658323,0,1
7,12,7,1,1,0,0,5,7,753643,753643,0,1
7,12,8,1,1,0,0,5,8,692086,692086,0,1
7,12,9,1,1,0,0,5,9,702140,702140,0,1
7,12,10,1,1,0,0,5,10,699600,699600,0,1
7,12,11,1,1,0,0,5,11,664778,664778,0,1
7,12,12,1,1,0,0,5,12,723327,723327,0,1
7,12,13,1,1,0,0,5,13,685061,685061,0,1
7,12,14,1,1,0,0,5,14,688698,688698,0,1
7,12,15,1,1,0,0,5,15,719243,719243,0,1
7,13,0,1,1,0,0,6,0,765113,765113,0,1
7,13,1,1,1,0,0,6,1,722320,722320,0,1
7,13,2,1,1,0,0,6,2,693286,693286,0,1
7,13,3,1,1,0,0,6,3,695331,695331,0,1
7,13,4,1,1,0,0,6,4,695306,695306,0,1
7,13,5,1,1,0,0,6,5,699165,699165,0,1
7,13,6,1,1,0,0,6,6,665495,665495,0,1
7,13,7,1,1,0,0,6,7,748249,748249,0,1
7,13,8,1,1,0,0,6,8,727918,727918,0,1
7,13,9,1,1,0,0,6,9,718189,718189,0,1
7,13,10,1,1,0,0,6,10,717615,717615,0,1
7,13,11,1,1,0,0,6,11,668838,668838,0,1
7,13,12,1,1,0,0,6,12,747998,747998,0,1
7,13,13,1,1,0,0,6,13,683848,683848,0,1
7,13,14,1,1,0,0,6,14,718762,718762,0,1
7,13,15,1,1,0,0,6,15,691081,691081,0,1
8,7,0,1,1,0,1,0,0,720594,720594,0,1
8,7,1,1,1,0,1,0,1,673672,673672,0,1
8,7,2,1,1,0,1,0,2,679083,679083,0,1
8,7,3,1,1,0,1,0,3,674088,674088,0,1
8,7,4,1,1,0,1,0,4,702799,702799,0,1
8,7,5,1,1,0,1,0,5,667857,667857,0,1
8,7,6,1,1,0,1,0,6,635985,635985,0,1
8,7,7,1,1,0,1,0,7,736889,736889,0,1
8,7,8,1,1,0,1,0,8,698893,698893,0,1
8,7,9,1,1,0,1,0,9,661292,661292,0,1
8,7,10,1,1,0,1,0,10,700761,700761,0,1
8,7,11,1,1,0,1,0,11,660079,660079,0,1
8,7,12,1,1,0,1,0,12,696611,696611,0,1
8,7,13,1,1,0,1,0,13,687408,687408,0,1
8,7,14,1,1,0,1,0,14,679608,679608,0,1
8,7,15,1,1,0,1,0,15,675814,675814,0,1
8,8,0,1,1,0,1,1,0,768551,768551,0,1
8,8,1,1,1,0,1,1,1,724600,724600,0,1
8,8,2,1,1,0,1,1,2,718591,718591,0,1
8,8,3,1,1,0,1,1,3,729646,729646,0,1
8,8,4,1,1,0,1,1,4,738467,738467,0,1
8,8,5,1,1,0,1,1,5,719542,719542,0,1
8,8,6,1,1,0,1,1,6,677295,677295,0,1
8,8,7,1,1,0,1,1,7,771669,771669,0,1
8,8,8,1,1,0,1,1,8,735703,735703,0,1
8,8,9,1,1,0,1,1,9,712938,712938,0,1
8,8,10,1,1,0,1,1,10,731305,731305,0,1
8,8,11,1,1,0,1,1,11,687620,687620,0,1
8,8,12,1,1,0,1,1,12,738425,738425,0,1
8,8,13,1,1,0,1,1,13,693165,693165,0,1
8,8,14,1,1,0,1,1,14,702605,702605,0,1
8,8,15,1,1,0,1,1,15,726989,726989,0,1
8,9,0,1,1,0,1,2,0,758569,758569,0,1
8,9,1,1,1,0,1,2,1,708883,708883,0,1
8,9,2,1,1,0,1,2,2,743132,743132,0,1
8,9,3,1,1,0,1,2,3,715767,715767,0,1
8,9,4,1,1,0,1,2,4,766139,766139,0,1
8,9,5,1,1,0,1,2,5,732535,732535,0,1
8,9,6,1,1,0,1,2,6,697462,697462,0,1
8,9,7,1,1,0,1,2,7,786624,786624,0,1
8,9,8,1,1,0,1,2,8,765308,765308,0,1
8,9,9,1,1,0,1,2,9,718032,718032,0,1
8,9,10,1,1,0,1,2,10,735047,735047,0,1
8,9,11,1,1,0,1,2,11,695904,695904,0,1
8,9,12,1,1,0,1,2,12,766587,766587,0,1
8,9,13,1,1,0,1,2,13,713784,713784,0,1
8,9,14,1,1,0,1,2,14,721217,721217,0,1
8,9,15,1,1,0,1,2,15,722327,722327,0,1
8,10,0,1,1,0,1,3,0,781061,781061,0,1
8,10,1,1,1,0,1,3,1,736830,736830,0,1
8,10,2,1,1,0,1,3,2,724554,724554,0,1
8,10,3,1,1,0,1,3,3,721334,721334,0,1
8,10,4,1,1,0,1,3,4,751402,751402,0,1
8,10,5,1,1,0,1,3,5,723994,723994,0,1
8,10,6,1,1,0,1,3,6,659309,659309,0,1
8,10,7,1,1,0,1,3,7,766469,766469,0,1
8,10,8,1,1,0,1,3,8,720724,720724,0,1
8,10,9,1,1,0,1,3,9,739440,739440,0,1
8,10,10,1,1,0,1,3,10,760126,760126,0,1
8,10,11,1,1,0,1,3,11,696833,696833,0,1
8,10,12,1,1,0,1,3,12,740037,740037,0,1
8,10,13,1,1,0,1,3,13,708728,708728,0,1
8,10,14,1,1,0,1,3,14,702230,702230,0,1
8,10,15,1,1,0,1,3,15,730081,730081,0,1
8,11,0,1,1,0,1,4,0,737414,737414,0,1
8,11,1,1,1,0,1,4,1,696295,696295,0,1
8,11,2,1,1,0,1,4,2,702842,702842,0,1
8,11,3,1,1,0,1,4,3,672138,672138,0,1
8,11,4,1,1,0,1,4,4,723937,723937,0,1
8,11,5,1,1,0,1,4,5,688790,688790,0,1
8,11,6,1,1,0,1,4,6,646379,646379,0,1
8,11,7,1,1,0,1,4,7,752461,752461,0,1
8,11,8,1,1,0,1,4,8,722380,722380,0,1
8,11,9,1,1,0,1,4,9,712028,712028,0,1
8,11,10,1,1,0,1,4,10,709937,709937,0,1
8,11,11,1,1,0,1,4,11,664867,664867,0,1
8,11,12,1,1,0,1,4,12,711242,711242,0,1
8,11,13,1,1,0,1,4,13,666430,666430,0,1
8,11,14,1,1,0,1,4,14,672076,672076,0,1
8,11,15,1,1,0,1,4,15,693890,693890,0,1
8,12,0,1,1,0,1,5,0,750348,750348,0,1
8,12,1,1,1,0,1,5,1,739550,739550,0,1
8,12,2,1,1,0,1,5,2,730552,730552,0,1
8,12,3,1,1,0,1,5,3,720306,720306,0,1
8,12,4,1,1,0,1,5,4,731208,731208,0,1
8,12,5,1,1,0,1,5,5,688903,688903,0,1
8,12,6,1,1,0,1,5,6,656740,656740,0,1
8,12,7,1,1,0,1,5,7,729371,729371,0,1
8,12,8,1,1,0,1,5,8,730286,730286,0,1
8,12,9,1,1,0,1,5,9,721087,721087,0,1
8,12,10,1,1,0,1,5,10,713232,713232,0,1
8,12,11,1,1,0,1,5,11,666785,666785,0,1
8,12,12,1,1,0,1,5,12,746454,746454,0,1
8,12,13,1,1,0,1,5,13,695305,695305,0,1
8,12,14,1,1,0,1,5,14,662386,662386,0,1
8,12,15,1,1,0,1,5,15,718051,718051,0,1
8,13,0,1,1,0,1,6,0,760147,760147,0,1
8,13,1,1,1,0,1,6,1,736170,736170,0,1
8,13,2,1,1,0,1,6,2,733438,733438,0,1
8,13,3,1,1,0,1,6,3,706207,706207,0,1
8,13,4,1,1,0,1,6,4,715870,715870,0,1
8,13,5,1,1,0,1,6,5,680378,680378,0,1
8,13,6,1,1,0,1,6,6,676361,676361,0,1
8,13,7,1,1,0,1,6,7,759589,759589,0,1
8,13,8,1,1,0,1,6,8,706751,706751,0,1
8,13,9,1,1,0,1,6,9,700568,700568,0,1
8,13,10,1,1,0,1,6,10,730503,730503,0,1
8,13,11,1,1,0,1,6,11,693434,693434,0,1
8,13,12,1,1,0,1,6,12,731303,731303,0,1
8,13,13,1,1,0,1,6,13,743558,743558,0,1
8,13,14,1,1,0,1,6,14,695960,695960,0,1
8,13,15,1,1,0,1,6,15,746518,746518,0,1
9,7,0,1,1,0,2,0,0,732500,732500,0,1
9,7,1,1,1,0,2,0,1,692364,692364,0,1
9,7,2,1,1,0,2,0,2,670401,670401,0,1
9,7,3,1,1,0,2,0,3,659789,659789,0,1
9,7,4,1,1,0,2,0,4,699559,699559,0,1
9,7,5,1,1,0,2,0,5,668274,668274,0,1
9,7,6,1,1,0,2,0,6,621795,621795,0,1
9,7,7,1,1,0,2,0,7,711973,711973,0,1
9,7,8,1,1,0,2,0,8,687468,687468,0,1
9,7,9,1,1,0,2,0,9,676257,676257,0,1
9,7,10,1,1,0,2,0,10,683200,683200,0,1
9,7,11,1,1,0,2,0,11,642408,642408,0,1
9,7,12,1,1,0,2,0,12,696982,696982,0,1
9,7,13,1,1,0,2,0,13,676568,676568,0,1
9,7,14,1,1,0,2,0,14,657094,657094,0,1
9,7,15,1,1,0,2,0,15,666113,666113,0,1
9,8,0,1,1,0,2,1,0,739431,739431,0,1
9,8,1,1,1,0,2,1,1,720959,720959,0,1
9,8,2,1,1,0,2,1,2,683249,683249,0,1
9,8,3,1,1,0,2,1,3,693081,693081,0,1
9,8,4,1,1,0,2,1,4,706634,706634,0,1
9,8,5,1,1,0,2,1,5,693240,693240,0,1
9,8,6,1,1,0,2,1,6,629800,629800,0,1
9,8,7,1,1,0,2,1,7,756517,756517,0,1
9,8,8,1,1,0,2,1,8,714602,714602,0,1
9,8,9,1,1,0,2,1,9,706637,706637,0,1
9,8,10,1,1,0,2,1,10,718267,718267,0,1
9,8,11,1,1,0,2,1,11,672154,672154,0,1
9,8,12,1,1,0,2,1,12,729235,729235,0,1
9,8,13,1,1,0,2,1,13,666303,666303,0,1
9,8,14,1,1,0,2,1,14,669608,669608,0,1
9,8,15,1,1,0,2,1,15,715172,715172,0,1
9,9,0,1,1,0,2,2,0,744178,744178,0,1
9,9,1,1,1,0,2,2,1,688269,688269,0,1
9,9,2,1,1,0,2,2,2,722385,722385,0,1
9,9,3,1,1,0,2,2,3,694474,694474,0,1
9,9,4,1,1,0,2,2,4,726341,726341,0,1
9,9,5,1,1,0,2,2,5,689935,689935,0,1
9,9,6,1,1,0,2,2,6,699817,699817,0,1
9,9,7,1,1,0,2,2,7,749071,749071,0,1
9,9,8,1,1,0,2,2,8,719310,719310,0,1
9,9,9,1,1,0,2,2,9,702915,702915,0,1
9,9,10,1,1,0,2,2,10,705262,705262,0,1
9,9,11,1,1,0,2,2,11,702961,702961,0,1
9,9,12,1,1,0,2,2,12,741655,741655,0,1
9,9,13,1,1,0,2,2,13,689907,689907,0,1
9,9,14,1,1,0,2,2,14,689469,689469,0,1
9,9,15,1,1,0,2,2,15,719812,719812,0,1
9,10,0,1,1,0,2,3,0,736091,736091,0,1
9,10,1,1,1,0,2,3,1,748430,748430,0,1
9,10,2,1,1,0,2,3,2,741923,741923,0,1
9,10,3,1,1,0,2,3,3,708139,708139,0,1
9,10,4,1,1,0,2,3,4,775442,775442,0,1
9,10,5,1,1,0,2,3,5,726415,726415,0,1
9,10,6,1,1,0,2,3,6,683486,683486,0,1
9,10,7,1,1,0,2,3,7,787583,787583,0,1
9,10,8,1,1,0,2,3,8,719592,719592,0,1
9,10,9,1,1,0,2,3,9,720274,720274,0,1
9,10,10,1,1,0,2,3,10,749167,749167,0,1
9,10,11,1,1,0,2,3,11,695273,695273,0,1
9,10,12,1,1,0,2,3,12,728824,728824,0,1
9,10,13,1,1,0,2,3,13,722366,722366,0,1
9,10,14,1,1,0,2,3,14,722163,722163,0,1
9,10,15,1,1,0,2,3,15,757423,757423,0,1
9,11,0,1,1,0,2,4,0,707442,707442,0,1
9,11,1,1,1,0,2,4,1,689045,689045,0,1
9,11,2,1,1,0,2,4,2,711277,711277,0,1
9,11,3,1,1,0,2,4,3,688379,688379,0,1
9,11,4,1,1,0,2,4,4,730495,730495,0,1
9,11,5,1,1,0,2,4,5,693040,693040,0,1
9,11,6,1,1,0,2,4,6,653879,653879,0,1
9,11,7,1,1,0,2,4,7,718186,718186,0,1
9,11,8,1,1,0,2,4,8,714546,714546,0,1
9,11,9,1,1,0,2,4,9,684746,684746,0,1
9,11,10,1,1,0,2,4,10,678853,678853,0,1
9,11,11,1,1,0,2,4,11,660109,660109,0,1
9,11,12,1,1,0,2,4,12,706265,706265,0,1
9,11,13,1,1,0,2,4,13,670079,670079,0,1
9,11,14,1,1,0,2,4,14,688230,688230,0,1
9,11,15,1,1,0,2,4,15,699847,699847,0,1
9,12,0,1,1,0,2,5,0,750702,750702,0,1
9,12,1,1,1,0,2,5,1,723082,723082,0,1
9,12,2,1,1,0,2,5,2,728276,728276,0,1
9,12,3,1,1,0,2,5,3,696634,696634,0,1
9,12,4,1,1,0,2,5,4,720208,720208,0,1
9,12,5,1,1,0,2,5,5,711435,711435,0,1
9,12,6,1,1,0,2,5,6,699737,699737,0,1
9,12,7,1,1,0,2,5,7,761390,761390,0,1
9,12,8,1,1,0,2,5,8,731884,731884,0,1
9,12,9,1,1,0,2,5,9,692995,692995,0,1
9,12,10,1,1,0,2,5,10,728147,728147,0,1
9,12,11,1,1,0,2,5,11,678892,678892,0,1
9,12,12,1,1,0,2,5,12,739618,739618,0,1
9,12,13,1,1,0,2,5,13,739315,739315,0,1
9,12,14,1,1,0,2,5,14,730953,730953,0,1
9,12,15,1,1,0,2,5,15,708753,701752,7001,0
9,13,0,1,1,0,2,6,0,797573,797573,0,1
9,13,1,1,1,0,2,6,1,730350,730350,0,1
9,13,2,1,1,0,2,6,2,733091,733091,0,1
9,13,3,1,1,0,2,6,3,720672,720672,0,1
9,13,4,1,1,0,2,6,4,764424,764424,0,1
9,13,5,1,1,0,2,6,5,749490,749490,0,1
9,13,6,1,1,0,2,6,6,715696,715696,0,1
9,13,7,1,1,0,2,6,7,798275,798275,0,1
9,13,8,1,1,0,2,6,8,720483,720483,0,1
9,13,9,1,1,0,2,6,9,716268,716268,0,1
9,13,10,1,1,0,2,6,10,747799,747799,0,1
9,13,11,1,1,0,2,6,11,712447,712447,0,1
9,13,12,1,1,0,2,6,12,750668,750668,0,1
9,13,13,1,1,0,2,6,13,717856,717856,0,1
9,13,14,1,1,0,2,6,14,720037,718645,1392,0
9,13,15,1,1,0,2,6,15,733580,738289,-4709,0
10,7,0,1,1,0,3,0,0,722346,722346,0,1
10,7,1,1,1,0,3,0,1,713101,713101,0,1
10,7,2,1,1,0,3,0,2,695357,695357,0,1
10,7,3,1,1,0,3,0,3,682203,682203,0,1
10,7,4,1,1,0,3,0,4,677861,677861,0,1
10,7,5,1,1,0,3,0,5,687006,687006,0,1
10,7,6,1,1,0,3,0,6,622264,622264,0,1
10,7,7,1,1,0,3,0,7,719486,719486,0,1
10,7,8,1,1,0,3,0,8,695010,695010,0,1
10,7,9,1,1,0,3,0,9,682046,682046,0,1
10,7,10,1,1,0,3,0,10,708897,708897,0,1
10,7,11,1,1,0,3,0,11,646250,646250,0,1
10,7,12,1,1,0,3,0,12,703437,703437,0,1
10,7,13,1,1,0,3,0,13,685699,686573,-874,0
10,7,14,1,1,0,3,0,14,661417,666253,-4836,0
10,7,15,1,1,0,3,0,15,723552,714425,9127,0
10,8,0,1,1,0,3,1,0,734102,734102,0,1
10,8,1,1,1,0,3,1,1,693564,693564,0,1
10,8,2,1,1,0,3,1,2,702725,702725,0,1
10,8,3,1,1,0,3,1,3,696732,696732,0,1
10,8,4,1,1,0,3,1,4,726131,726131,0,1
10,8,5,1,1,0,3,1,5,675480,675480,0,1
10,8,6,1,1,0,3,1,6,644984,644984,0,1
10,8,7,1,1,0,3,1,7,741785,741785,0,1
10,8,8,1,1,0,3,1,8,698058,698058,0,1
10,8,9,1,1,0,3,1,9,682069,682069,0,1
10,8,10,1,1,0,3,1,10,694307,694307,0,1
10,8,11,1,1,0,3,1,11,668191,668191,0,1
10,8,12,1,1,0,3,1,12,709401,712539,-3138,0
10,8,13,1,1,0,3,1,13,681789,676152,5637,0
10,8,14,1,1,0,3,1,14,689524,694247,-4723,0
10,8,15,1,1,0,3,1,15,716704,713711,2993,0
10,9,0,1,1,0,3,2,0,729540,729540,0,1
10,9,1,1,1,0,3,2,1,698797,698797,0,1
10,9,2,1,1,0,3,2,2,680053,680053,0,1
10,9,3,1,1,0,3,2,3,685551,685551,0,1
10,9,4,1,1,0,3,2,4,708167,708167,0,1
10,9,5,1,1,0,3,2,5,691333,691333,0,1
10,9,6,1,1,0,3,2,6,630245,630245,0,1
10,9,7,1,1,0,3,2,7,708818,708818,0,1
10,9,8,1,1,0,3,2,8,682571,682571,0,1
10,9,9,1,1,0,3,2,9,686617,686617,0,1
10,9,10,1,1,0,3,2,10,682193,682193,0,1
10,9,11,1,1,0,3,2,11,646926,652173,-5247,0
10,9,12,1,1,0,3,2,12,748104,737871,10233,0
10,9,13,1,1,0,3,2,13,679799,670107,9692,0
10,9,14,1,1,0,3,2,14,689667,680893,8774,0
10,9,15,1,1,0,3,2,15,706897,697639,9258,0
10,10,0,1,1,0,3,3,0,749741,749741,0,1
10,10,1,1,1,0,3,3,1,719217,719217,0,1
10,10,2,1,1,0,3,3,2,704589,704589,0,1
10,10,3,1,1,0,3,3,3,711828,711828,0,1
10,10,4,1,1,0,3,3,4,733113,733113,0,1
10,10,5,1,1,0,3,3,5,709699,709699,0,1
10,10,6,1,1,0,3,3,6,683551,683551,0,1
10,10,7,1,1,0,3,3,7,758222,758222,0,1
10,10,8,1,1,0,3,3,8,729892,729892,0,1
10,10,9,1,1,0,3,3,9,714908,714908,0,1
10,10,10,1,1,0,3,3,10,729617,733436,-3819,0
10,10,11,1,1,0,3,3,11,696403,682398,14005,0
10,10,12,1,1,0,3,3,12,725640,721358,4282,0
10,10,13,1,1,0,3,3,13,712164,726606,-14442,0
10,10,14,1,1,0,3,3,14,671315,691784,-20469,0
10,10,15,1,1,0,3,3,15,710684,712504,-1820,0
10,11,0,1,1,0,3,4,0,740795,740795,0,1
10,11,1,1,1,0,3,4,1,690794,690794,0,1
10,11,2,1,1,0,3,4,2,677586,677586,0,1
10,11,3,1,1,0,3,4,3,655399,655399,0,1
10,11,4,1,1,0,3,4,4,707730,707730,0,1
10,11,5,1,1,0,3,4,5,674525,674525,0,1
10,11,6,1,1,0,3,4,6,642161,642161,0,1
10,11,7,1,1,0,3,4,7,718375,718375,0,1
10,11,8,1,1,0,3,4,8,690497,690497,0,1
10,11,9,1,1,0,3,4,9,692792,693294,-502,0
10,11,10,1,1,0,3,4,10,703990,697049,6941,0
10,11,11,1,1,0,3,4,11,676051,680196,-4145,0
10,11,12,1,1,0,3,4,12,719440,708964,10476,0
10,11,13,1,1,0,3,4,13,701271,688361,12910,0
10,11,14,1,1,0,3,4,14,679608,681213,-1605,0
10,11,15,1,1,0,3,4,15,687596,704176,-16580,0
10,12,0,1,1,0,3,5,0,737848,737848,0,1
10,12,1,1,1,0,3,5,1,725440,725440,0,1
10,12,2,1,1,0,3,5,2,731193,731193,0,1
10,12,3,1,1,0,3,5,3,709577,709577,0,1
10,12,4,1,1,0,3,5,4,712744,712744,0,1
10,12,5,1,1,0,3,5,5,720213,720213,0,1
10,12,6,1,1,0,3,5,6,690330,690330,0,1
10,12,7,1,1,0,3,5,7,753939,753939,0,1
10,12,8,1,1,0,3,5,8,713673,718125,-4452,0
10,12,9,1,1,0,3,5,9,696959,697472,-513,0
10,12,10,1,1,0,3,5,10,734689,728051,6638,0
10,12,11,1,1,0,3,5,11,658863,661511,-2648,0
10,12,12,1,1,0,3,5,12,717886,702699,15187,0
10,12,13,1,1,0,3,5,13,691692,708598,-16906,0
10,12,14,1,1,0,3,5,14,702541,696933,5608,0
10,12,15,1,1,0,3,5,15,715982,711049,4933,0
10,13,0,1,1,0,3,6,0,746397,746397,0,1
10,13,1,1,1,0,3,6,1,755694,755694,0,1
10,13,2,1,1,0,3,6,2,731152,731152,0,1
10,13,3,1,1,0,3,6,3,704766,704766,0,1
10,13,4,1,1,0,3,6,4,767710,767710,0,1
10,13,5,1,1,0,3,6,5,720208,720208,0,1
10,13,6,1,1,0,3,6,6,697622,697622,0,1
10,13,7,1,1,0,3,6,7,778283,782130,-3847,0
10,13,8,1,1,0,3,6,8,738742,727843,10899,0
10,13,9,1,1,0,3,6,9,729104,733739,-4635,0
10,13,10,1,1,0,3,6,10,729064,720001,9063,0
10,13,11,1,1,0,3,6,11,686282,679976,6306,0
